,microwave_11_Trans_V7_gradTruth,microwave_11_Trans_V7_predicted
4518,4.0,4.5425606
4519,4.0,4.545336
4520,4.0,4.5503545
4521,4.0,4.5433626
4522,4.0,4.542225
4523,5.0,4.543394
4524,4.0,4.5435495
4525,4.0,4.542251
4526,4.0,4.5389705
4527,4.0,4.5453467
4528,5.0,4.5413113
4529,4.0,4.542769
4530,4.0,4.537438
4531,4.0,4.553126
4532,4.0,4.5429373
4533,4.0,4.5304265
4534,4.0,4.54436
4535,4.0,4.5496235
4536,5.0,4.5428777
4537,4.0,4.5402904
4538,4.0,4.5318723
4539,4.0,4.551193
4540,4.0,4.547989
4541,4.0,4.5392566
4542,4.0,4.5319204
4543,4.0,4.5429587
4544,4.0,4.549027
4545,4.0,4.5377502
4546,4.0,4.5377526
4547,4.0,4.5412693
4548,4.0,4.5529637
4549,4.0,4.5461054
4550,4.0,4.5405273
4551,4.0,4.5445547
4552,4.0,4.5389013
4553,4.0,4.5478954
4554,4.0,4.5404367
4555,4.0,4.5470963
4556,4.0,4.541746
4557,5.0,4.544624
4558,4.0,4.539603
4559,4.0,4.544578
4560,4.0,4.538778
4561,4.0,4.544342
4562,4.0,4.54189
4563,4.0,4.5452495
4564,4.0,4.541947
4565,4.0,4.5503325
4566,4.0,4.5389752
4567,4.0,4.543366
4568,4.0,4.5420475
4569,5.0,4.5418124
4570,4.0,5.6414742
4571,4.0,4.131904
4572,5.0,4.136588
4573,4.0,4.714043
4574,4.0,4.8291807
4575,5.0,4.5640736
4576,4.0,4.5296135
4577,4.0,4.5333424
4578,4.0,4.5385685
4579,4.0,4.560351
4580,4.0,4.5615296
4581,4.0,4.5500975
4582,4.0,4.5423374
4583,5.0,4.5480433
4584,4.0,4.555671
4585,4.0,4.5586624
4586,4.0,4.526734
4587,4.0,4.5505023
4588,4.0,4.5544767
4589,4.0,4.542577
4590,4.0,4.5535913
4591,4.0,4.566888
4592,4.0,4.554369
4593,4.0,4.5655117
4594,4.0,4.5577254
4595,4.0,4.5469775
4596,4.0,4.5198298
4597,4.0,4.5339646
4598,4.0,4.531606
4599,4.0,4.5175667
4600,4.0,4.537541
4601,4.0,4.537632
4602,4.0,4.5434723
4603,4.0,4.5235233
4604,5.0,4.5218825
4605,4.0,4.519544
4606,4.0,4.50833
4607,4.0,4.5192757
4608,4.0,4.519191
4609,4.0,4.5122547
4610,4.0,4.5205383
4611,4.0,4.5670943
4612,5.0,4.6066675
4613,4.0,4.6074295
4614,4.0,4.602744
4615,4.0,4.6028094
4616,4.0,4.6047034
4617,4.0,4.6072354
4618,4.0,4.702351
4619,4.0,4.7332163
4620,4.0,4.7421207
4621,4.0,4.7500267
4622,4.0,4.750503
4623,4.0,4.75693
4624,4.0,4.748984
4625,4.0,4.7446313
4626,4.0,4.7473435
4627,4.0,4.750373
4628,4.0,4.7485933
4629,4.0,4.7529187
4630,4.0,4.748796
4631,4.0,4.746684
4632,4.0,4.75099
4633,4.0,4.7496037
4634,4.0,4.748292
4635,4.0,4.7534604
4636,4.0,4.7485285
4637,4.0,4.75104
4638,4.0,4.750038
4639,4.0,4.753242
4640,5.0,4.752406
4641,4.0,4.751146
4642,4.0,4.751104
4643,4.0,4.748203
4644,4.0,4.749031
4645,4.0,4.75136
4646,4.0,4.751254
4647,5.0,4.749703
4648,4.0,4.7490764
4649,4.0,4.752956
4650,5.0,4.751325
4651,4.0,4.750988
4652,4.0,4.746614
4653,4.0,4.759424
4654,4.0,4.7600236
4655,4.0,4.746326
4656,5.0,4.7455316
4657,4.0,4.7537837
4658,4.0,4.749591
4659,4.0,4.747415
4660,4.0,4.763119
4661,4.0,4.749739
4662,4.0,4.7507277
4663,4.0,4.756959
4664,4.0,4.754633
4665,4.0,4.745504
4666,4.0,4.7605314
4667,4.0,4.758865
4668,4.0,4.7508864
4669,4.0,4.7515845
4670,4.0,4.7526083
4671,4.0,4.7505093
4672,4.0,4.757022
4673,5.0,4.760505
4674,4.0,4.7512918
4675,4.0,4.752098
4676,4.0,4.752016
4677,4.0,4.751478
4678,5.0,4.75262
4679,4.0,4.7515
4680,4.0,4.75119
4681,4.0,4.7505918
4682,4.0,4.7492647
4683,4.0,4.751228
4684,4.0,4.7496924
4685,4.0,4.750551
4686,4.0,4.7483797
4687,4.0,4.751941
4688,4.0,4.7524104
4689,4.0,4.7514977
4690,4.0,4.7533836
4691,4.0,4.7487593
4692,4.0,4.7507997
4693,5.0,4.750304
4694,4.0,5.845412
4695,4.0,5.962509
4696,4.0,4.4563336
4697,4.0,4.353569
4698,4.0,4.351566
4699,5.0,4.4494004
4700,4.0,4.511133
4701,4.0,4.5262856
4702,5.0,4.542422
4703,4.0,4.6356483
4704,4.0,4.6802707
4705,4.0,4.7129498
4706,4.0,4.6861176
4707,4.0,4.6368546
4708,5.0,4.6566925
4709,4.0,4.5828404
4710,5.0,4.6276383
4711,4.0,4.6608086
4712,4.0,4.644752
4713,4.0,4.604455
4714,4.0,4.587477
4715,4.0,4.5928297
4716,4.0,4.5668235
4717,4.0,4.615731
4718,4.0,4.6547203
4719,4.0,4.6473603
4720,4.0,4.6281424
4721,4.0,4.657231
4722,4.0,4.674878
4723,4.0,4.660652
4724,4.0,4.6628304
4725,4.0,4.6764593
4726,4.0,4.7669916
4727,4.0,4.5706496
4728,4.0,4.427734
4729,4.0,4.2740574
4730,4.0,4.4738483
4731,4.0,4.6568933
4732,4.0,4.679264
4733,4.0,4.6656327
4734,4.0,4.6185484
4735,4.0,4.611283
4736,4.0,4.620003
4737,4.0,4.634582
4738,4.0,4.6254907
4739,4.0,4.5461297
4740,4.0,4.538008
4741,4.0,4.5578465
4742,4.0,4.5559506
4743,4.0,4.562508
4744,4.0,4.558149
4745,5.0,4.5641637
4746,4.0,4.5610204
4747,4.0,4.5635214
4748,4.0,4.559788
4749,4.0,4.5651283
4750,4.0,4.565303
4751,4.0,4.48856
4752,4.0,4.458977
4753,4.0,4.5872474
4754,4.0,4.6103005
4755,5.0,4.628357
4756,4.0,4.633706
4757,4.0,4.6279774
4758,4.0,4.6219044
4759,4.0,4.6227336
4760,4.0,4.628761
4761,4.0,4.6276774
4762,4.0,4.632264
4763,4.0,4.6292353
4764,4.0,4.6276345
4765,4.0,4.6274447
4766,4.0,4.6285386
4767,4.0,4.6299806
4768,4.0,4.627773
4769,4.0,4.630016
4770,4.0,4.627771
4771,5.0,4.6288505
4772,4.0,4.628623
4773,4.0,4.6287956
4774,4.0,4.625763
4775,4.0,4.630473
4776,5.0,4.6345053
4777,5.0,4.6308002
4778,4.0,4.618034
4779,4.0,4.6313677
4780,4.0,4.631887
4781,4.0,4.6262484
4782,4.0,4.631674
4783,4.0,4.6256976
4784,4.0,4.629908
4785,4.0,4.62699
4786,4.0,4.631517
4787,4.0,4.625753
4788,4.0,4.62975
4789,4.0,4.6305304
4790,4.0,4.630302
4791,4.0,4.62197
4792,4.0,4.631687
4793,4.0,4.6252003
4794,4.0,4.6307406
4795,4.0,4.62021
4796,5.0,4.631759
4797,4.0,4.626217
4798,4.0,4.633976
4799,4.0,4.633028
4800,4.0,4.631837
4801,4.0,4.6308074
4802,5.0,4.62871
4803,4.0,4.629231
4804,4.0,4.6286144
4805,4.0,4.6313577
4806,4.0,4.6281805
4807,4.0,4.629331
4808,4.0,4.6302385
4809,4.0,4.6275487
4810,4.0,4.631153
4811,4.0,4.626502
4812,4.0,4.628407
4813,4.0,4.6305656
4814,5.0,4.625916
4815,4.0,4.630587
4816,5.0,4.629766
4817,4.0,4.628558
4818,4.0,4.629344
4819,4.0,4.6284337
4820,4.0,4.6261053
4821,5.0,4.6297398
4822,4.0,4.628888
4823,4.0,4.6274195
4824,5.0,4.629955
4825,4.0,4.6288867
4826,5.0,4.62681
4827,4.0,4.628869
4828,4.0,4.6281023
4829,4.0,4.628166
4830,5.0,4.6280303
4831,5.0,4.625238
4832,4.0,4.629015
4833,4.0,4.6293006
4834,4.0,4.6274524
4835,4.0,4.6273174
4836,4.0,4.628569
4837,4.0,4.626568
4838,4.0,4.627768
4839,4.0,4.6275287
4840,4.0,4.6259356
4841,4.0,4.628224
4842,5.0,4.630536
4843,4.0,4.6248703
4844,4.0,4.628627
4845,4.0,4.62787
4846,4.0,5.2719436
4847,4.0,5.1407747
4848,4.0,4.8853555
4849,4.0,4.7859025
4850,4.0,4.806311
4851,4.0,4.653512
4852,4.0,4.7025766
4853,4.0,4.711807
4854,4.0,4.752492
4855,4.0,4.8002396
4856,4.0,4.793678
4857,4.0,4.757007
4858,4.0,4.7064953
4859,4.0,4.6702337
4860,4.0,4.7035155
4861,4.0,4.709266
4862,4.0,4.7037406
4863,4.0,4.7074065
4864,4.0,4.7041736
4865,4.0,4.671475
4866,4.0,4.6477146
4867,4.0,4.6205325
4868,4.0,4.5784984
4869,4.0,4.5521717
4870,4.0,4.5477366
4871,4.0,4.54135
4872,4.0,4.5238314
4873,4.0,4.5225697
4874,5.0,4.516722
4875,4.0,4.496109
4876,5.0,4.4973116
4877,4.0,4.493265
4878,4.0,4.477821
4879,4.0,4.476883
4880,4.0,4.4709454
4881,5.0,4.469165
4882,4.0,4.464074
4883,4.0,4.459495
4884,4.0,4.4635677
4885,4.0,4.465801
4886,4.0,4.4585276
4887,5.0,4.455817
4888,4.0,4.4483757
4889,4.0,4.4560003
4890,5.0,4.4506893
4891,4.0,4.422376
4892,4.0,4.392842
4893,4.0,4.3847423
4894,4.0,4.373681
4895,4.0,4.3314443
4896,4.0,4.320059
4897,4.0,4.3007665
4898,4.0,4.2868004
4899,4.0,4.2483244
4900,4.0,4.297789
4901,4.0,4.3204594
4902,4.0,4.3161483
4903,4.0,4.291585
4904,4.0,4.2946324
4905,4.0,4.32464
4906,5.0,4.3210473
4907,4.0,4.284052
4908,4.0,4.292919
4909,4.0,4.3142323
4910,4.0,4.3038836
4911,4.0,4.2896237
4912,4.0,4.3060975
4913,4.0,4.3034463
4914,4.0,4.2970757
4915,4.0,4.2982173
4916,4.0,4.3001695
4917,4.0,4.3015094
4918,4.0,4.2955627
4919,4.0,4.293681
4920,4.0,4.2999425
4921,4.0,4.3059635
4922,5.0,4.3031244
4923,5.0,4.298451
4924,4.0,4.2985034
4925,4.0,4.3023634
4926,4.0,4.3044443
4927,5.0,4.2968225
4928,4.0,4.295992
4929,5.0,4.307084
4930,4.0,4.3048806
4931,4.0,4.2976995
4932,4.0,4.299212
4933,4.0,4.3106046
4934,4.0,4.305709
4935,4.0,4.430754
4936,4.0,3.944523
4937,4.0,4.2833905
4938,4.0,4.602382
4939,4.0,4.6385736
4940,4.0,4.628713
4941,4.0,4.531515
4942,4.0,4.508817
4943,5.0,4.5270157
4944,4.0,4.548355
4945,4.0,4.5639668
4946,4.0,4.567228
4947,4.0,4.558397
4948,4.0,4.551179
4949,4.0,4.5473614
4950,4.0,4.5521846
4951,4.0,5.2937355
4952,4.0,4.5684886
4953,4.0,4.6025715
4954,4.0,4.557459
4955,4.0,4.5226407
4956,4.0,4.4897256
4957,4.0,4.4501185
4958,4.0,4.397657
4959,4.0,4.398206
4960,4.0,4.3660307
4961,4.0,4.3645267
4962,4.0,4.395213
4963,4.0,4.373705
4964,4.0,4.358842
4965,4.0,4.3453007
4966,4.0,4.34436
4967,4.0,4.345978
4968,4.0,4.3329377
4969,5.0,4.34358
4970,4.0,4.3251333
4971,4.0,4.3458223
4972,5.0,4.3251905
4973,4.0,4.339101
4974,4.0,4.3434634
4975,5.0,4.331813
4976,4.0,4.323349
4977,4.0,4.3293214
4978,4.0,4.342552
4979,4.0,4.333023
4980,4.0,4.32404
4981,4.0,4.3081455
4982,4.0,4.3345203
4983,5.0,4.337215
4984,4.0,4.384193
4985,4.0,4.3820343
4986,4.0,4.387932
4987,4.0,4.3826995
4988,4.0,4.3809447
4989,5.0,4.3833623
4990,4.0,4.3767524
4991,4.0,4.379685
4992,4.0,4.378316
4993,5.0,4.37646
4994,5.0,4.377092
4995,4.0,4.375202
4996,4.0,4.3539677
4997,4.0,4.3255486
4998,4.0,4.3075194
4999,4.0,4.303841
5000,4.0,4.309882
5001,4.0,4.309289
5002,4.0,4.315508
5003,4.0,4.3166485
5004,5.0,4.309077
5005,4.0,4.306587
5006,4.0,4.3143744
5007,5.0,4.314499
5008,4.0,4.3058505
5009,4.0,4.310966
5010,4.0,4.31259
5011,4.0,4.314362
5012,4.0,4.3149943
5013,4.0,4.3123765
5014,4.0,4.3078237
5015,4.0,4.3126745
5016,4.0,4.305975
5017,4.0,4.313434
5018,4.0,4.317526
5019,4.0,4.3052177
5020,4.0,4.307104
5021,4.0,4.3086
5022,4.0,4.292351
5023,5.0,4.3128567
5024,4.0,4.311729
5025,4.0,4.311834
5026,4.0,4.2998123
5027,4.0,4.308976
5028,4.0,4.2999287
5029,4.0,4.3169236
5030,4.0,4.3083506
5031,4.0,4.298314
5032,4.0,4.308704
5033,4.0,4.3075542
5034,4.0,4.316732
5035,4.0,4.3093357
5036,5.0,4.3005743
5037,4.0,4.3142295
5038,4.0,4.3189373
5039,4.0,4.3128586
5040,4.0,4.2868295
5041,4.0,4.5248637
5042,4.0,3.9510238
5043,4.0,4.2905793
5044,5.0,4.603559
5045,4.0,4.6396284
5046,4.0,4.62288
5047,4.0,4.531771
5048,4.0,4.5010614
5049,4.0,4.5247355
5050,4.0,4.5471716
5051,4.0,4.563125
5052,4.0,4.566323
5053,5.0,4.556516
5054,4.0,4.548753
5055,4.0,4.5463758
5056,5.0,4.548912
5057,4.0,4.553529
5058,5.0,4.5582576
5059,4.0,4.557227
5060,4.0,4.5549765
5061,4.0,4.553571
5062,5.0,4.553132
5063,4.0,4.5546856
5064,4.0,4.5546603
5065,4.0,4.5560765
5066,4.0,4.5564847
5067,4.0,4.5562563
5068,5.0,4.217949
5069,5.0,4.8183904
5070,4.0,4.302904
5071,5.0,4.1904917
5072,4.0,4.111675
5073,4.0,4.1206474
5074,5.0,4.195862
5075,4.0,4.195925
5076,5.0,4.1568193
5077,5.0,4.147312
5078,4.0,4.155141
5079,4.0,4.1689043
5080,4.0,4.16742
5081,4.0,4.1678677
5082,4.0,4.1718397
5083,4.0,4.175055
5084,5.0,4.214536
5085,5.0,4.1885147
5086,4.0,4.18496
5087,5.0,4.189357
5088,4.0,4.1912932
5089,4.0,4.22456
5090,4.0,4.2973795
5091,4.0,4.2886753
5092,5.0,4.298745
5093,4.0,4.2851562
5094,4.0,4.288281
5095,4.0,4.3061733
5096,5.0,4.3001313
5097,5.0,4.2866583
5098,5.0,4.301549
5099,4.0,4.308247
5100,4.0,4.3046556
5101,4.0,4.312031
5102,4.0,4.3060117
5103,4.0,4.3037395
5104,4.0,4.3154063
5105,4.0,4.330337
5106,4.0,4.3197184
5107,4.0,4.3244524
5108,4.0,4.3258195
5109,4.0,4.3234196
5110,4.0,4.315126
5111,4.0,4.3349433
5112,4.0,4.3345704
5113,4.0,4.3343887
5114,4.0,4.350474
5115,4.0,4.347675
5116,4.0,4.3424516
5117,4.0,4.582872
5118,4.0,4.585188
5119,4.0,4.5753317
5120,4.0,4.5772667
5121,4.0,4.5831747
5122,4.0,4.583441
5123,4.0,4.579618
5124,4.0,4.579084
5125,5.0,4.582711
5126,5.0,4.5814414
5127,4.0,4.5796347
5128,4.0,4.5818505
5129,4.0,4.5789275
5130,4.0,4.576917
5131,5.0,4.5826
5132,5.0,4.5808983
5133,4.0,4.5794396
5134,4.0,4.581271
5135,4.0,4.57889
5136,4.0,4.5768065
5137,4.0,4.5798764
5138,5.0,4.5817704
5139,4.0,4.5764956
5140,4.0,4.5801673
5141,4.0,4.582031
5142,5.0,4.578501
5143,4.0,4.5771947
5144,4.0,4.57371
5145,4.0,4.5802054
5146,5.0,4.5843806
5147,5.0,4.597346
5148,4.0,4.576517
5149,5.0,4.5947456
5150,4.0,4.5990944
5151,5.0,4.584889
5152,5.0,4.5913043
5153,5.0,4.6074686
5154,4.0,4.5849323
5155,4.0,4.5973053
5156,4.0,4.5853467
5157,4.0,4.5925994
5158,4.0,4.596859
5159,4.0,4.593092
5160,4.0,4.5970783
5161,4.0,4.5918508
5162,4.0,4.5895686
5163,4.0,4.595821
5164,4.0,4.5958366
5165,4.0,4.5992284
5166,4.0,4.591463
5167,5.0,4.597859
5168,5.0,4.600024
5169,4.0,4.5798564
5170,4.0,4.578864
5171,4.0,4.576242
5172,4.0,4.5833178
5173,4.0,4.582452
5174,4.0,4.5760884
5175,4.0,4.5739627
5176,4.0,4.580273
5177,4.0,4.5787387
5178,4.0,4.5773044
5179,4.0,4.578734
5180,5.0,4.5787787
5181,4.0,4.577414
5182,4.0,4.5738897
5183,4.0,4.5798874
5184,5.0,4.5782647
5185,4.0,4.5771685
5186,4.0,4.581247
5187,4.0,4.579092
5188,4.0,4.577806
5189,4.0,4.577572
5190,4.0,4.5801015
5191,4.0,4.5793214
5192,4.0,4.5787935
5193,4.0,4.5831366
5194,4.0,4.5775876
5195,5.0,4.5805006
5196,4.0,4.5792117
5197,4.0,4.576284
5198,4.0,4.579064
5199,4.0,4.577592
5200,4.0,4.577714
5201,5.0,4.5797744
5202,4.0,4.5828958
5203,5.0,4.580927
5204,4.0,4.57746
5205,4.0,4.5821643
5206,4.0,4.579591
5207,4.0,4.584893
5208,4.0,4.5781627
5209,4.0,4.612757
5210,4.0,4.58402
5211,4.0,4.5960793
5212,4.0,4.5896544
5213,4.0,4.605063
5214,5.0,4.581721
5215,5.0,4.5989695
5216,4.0,4.5903945
5217,4.0,4.5744104
5218,4.0,4.5950527
5219,4.0,4.5851526
5220,4.0,4.5961003
5221,4.0,4.586432
5222,4.0,4.59735
5223,4.0,4.5784717
5224,4.0,4.587684
5225,5.0,4.587029
5226,5.0,4.5807567
5227,4.0,4.591309
5228,5.0,4.577778
5229,4.0,4.5903387
5230,4.0,4.579251
5231,4.0,4.5903955
5232,4.0,4.587151
5233,4.0,4.5758724
5234,5.0,4.579433
5235,4.0,4.5801725
5236,4.0,4.5799026
5237,4.0,4.580112
5238,4.0,4.5794444
5239,5.0,4.5775456
5240,4.0,4.5813913
5241,4.0,4.5768127
5242,4.0,4.5768094
5243,4.0,4.581081
5244,4.0,4.578546
5245,4.0,4.5789094
5246,5.0,4.577844
5247,4.0,4.581032
5248,4.0,4.5804086
5249,4.0,4.5771112
5250,4.0,4.5776663
5251,4.0,4.579924
5252,4.0,4.575071
5253,5.0,4.588176
5254,4.0,4.585832
5255,4.0,4.6106696
5256,5.0,4.607385
5257,5.0,4.5908036
5258,4.0,4.588521
5259,4.0,4.577499
5260,4.0,4.579336
5261,5.0,4.5798125
5262,4.0,4.579208
5263,5.0,4.576746
5264,5.0,4.578566
5265,4.0,4.578058
5266,4.0,4.581003
5267,5.0,4.580402
5268,4.0,4.5805917
5269,4.0,4.5767703
5270,4.0,4.57698
5271,4.0,4.5897207
5272,4.0,4.604347
5273,4.0,4.5897303
5274,5.0,4.5980053
5275,4.0,4.592636
5276,4.0,4.5742927
5277,5.0,4.598609
5278,5.0,4.5773315
5279,4.0,4.5895915
5280,4.0,4.586502
5281,4.0,4.595529
5282,4.0,4.6010466
5283,4.0,4.594507
5284,5.0,4.584292
5285,4.0,4.602441
5286,4.0,4.593045
5287,4.0,4.596388
5288,4.0,4.585425
5289,4.0,4.6031523
5290,4.0,4.5749636
5291,4.0,4.595645
5292,4.0,4.578819
5293,5.0,4.5845556
5294,5.0,4.591787
5295,4.0,4.5946684
5296,5.0,4.5752106
5297,5.0,4.57205
5298,4.0,4.581807
5299,4.0,4.5824184
5300,4.0,4.5755725
5301,4.0,4.58086
5302,4.0,4.5846176
5303,4.0,4.5808144
5304,4.0,4.577252
5305,4.0,4.575543
5306,5.0,4.5795274
5307,4.0,4.581424
5308,4.0,4.5815086
5309,4.0,4.5809245
5310,5.0,4.5744505
5311,4.0,4.5749903
5312,4.0,4.5837793
5313,4.0,4.581488
5314,4.0,4.5803757
5315,4.0,4.5823536
5316,4.0,4.5782804
5317,5.0,4.5791616
5318,4.0,4.578863
5319,5.0,4.5784273
5320,5.0,4.581758
5321,4.0,4.5795374
5322,4.0,4.5802464
5323,4.0,4.579245
5324,5.0,4.5772505
5325,4.0,4.5793376
5326,5.0,4.581482
5327,4.0,4.576835
5328,4.0,4.580651
5329,4.0,4.5842385
5330,5.0,4.577914
5331,5.0,4.5786023
5332,4.0,4.5798373
5333,5.0,4.5784893
5334,4.0,4.581993
5335,5.0,4.5794134
5336,5.0,4.5903955
5337,4.0,4.5801597
5338,5.0,4.5878353
5339,4.0,4.626797
5340,4.0,4.6468124
5341,5.0,4.5838747
5342,4.0,4.6194463
5343,4.0,4.638478
5344,4.0,4.6235867
5345,4.0,4.6202903
5346,4.0,4.625775
5347,4.0,4.639854
5348,5.0,4.5973105
5349,4.0,4.629943
5350,5.0,4.6543627
5351,5.0,4.592623
5352,4.0,4.6192613
5353,4.0,4.6506424
5354,5.0,4.62363
5355,5.0,4.572216
5356,5.0,4.575477
5357,5.0,4.573878
5358,5.0,4.578153
5359,4.0,4.580136
5360,4.0,4.580043
5361,4.0,4.578992
5362,4.0,4.5790873
5363,4.0,4.578507
5364,4.0,4.579032
5365,5.0,4.5790267
5366,4.0,4.579397
5367,5.0,4.5761447
5368,5.0,4.577492
5369,4.0,4.579389
5370,4.0,4.576965
5371,5.0,4.5780964
5372,4.0,4.577115
5373,4.0,4.5793147
5374,4.0,4.579344
5375,4.0,4.6413264
5376,4.0,4.6227207
5377,4.0,4.474731
5378,4.0,4.6776867
5379,5.0,4.5816717
5380,5.0,4.5858955
5381,5.0,4.5889792
5382,4.0,4.588599
5383,4.0,4.588015
5384,4.0,4.5826125
5385,4.0,4.5814834
5386,5.0,4.652009
5387,5.0,4.6266036
5388,5.0,4.680225
5389,4.0,4.705
5390,4.0,4.6823
5391,5.0,4.690354
5392,5.0,4.697867
5393,5.0,4.691054
5394,4.0,4.7021985
5395,4.0,4.6847134
5396,5.0,4.6956306
5397,5.0,4.7056637
5398,4.0,4.6801486
5399,5.0,4.6595464
5400,4.0,4.706085
5401,4.0,4.692363
5402,5.0,4.658932
5403,4.0,4.698113
5404,5.0,4.7020087
5405,5.0,4.6708
5406,5.0,4.6588674
5407,4.0,4.706124
5408,4.0,4.6889496
5409,4.0,4.6577544
5410,5.0,4.7007203
5411,4.0,4.701802
5412,4.0,4.655346
5413,4.0,4.694239
5414,4.0,4.7013545
5415,4.0,4.6856637
5416,4.0,4.670679
5417,4.0,4.7058167
5418,5.0,4.6905556
5419,4.0,4.657977
5420,4.0,4.699167
5421,4.0,4.691055
5422,4.0,4.6892
5423,4.0,4.6901703
5424,5.0,4.6983905
5425,4.0,4.685699
5426,4.0,4.695551
5427,5.0,4.693969
5428,4.0,4.6934576
5429,4.0,4.695804
5430,5.0,4.696784
5431,4.0,4.6885505
5432,4.0,4.69621
5433,4.0,4.688508
5434,5.0,4.693918
5435,5.0,4.6899476
5436,4.0,4.690588
5437,4.0,4.684786
5438,4.0,4.6832123
5439,4.0,4.697283
5440,5.0,4.6784105
5441,4.0,4.694355
5442,5.0,4.6916094
5443,5.0,4.6903825
5444,4.0,4.67949
5445,5.0,4.6946535
5446,4.0,4.686688
5447,5.0,4.6870847
5448,4.0,4.68882
5449,5.0,4.694924
5450,4.0,4.6835113
5451,4.0,4.695614
5452,5.0,4.68697
5453,4.0,4.6840796
5454,4.0,4.6912017
5455,4.0,4.693843
5456,4.0,4.6909075
5457,4.0,4.6921387
5458,5.0,4.6923423
5459,4.0,4.696957
5460,4.0,4.694551
5461,4.0,4.6458573
5462,4.0,4.6988645
5463,4.0,4.7005234
5464,4.0,4.665352
5465,5.0,4.6690245
5466,4.0,4.6987867
5467,5.0,4.6672273
5468,5.0,4.667989
5469,4.0,4.694268
5470,4.0,4.6847363
5471,4.0,4.6760635
5472,4.0,4.687266
5473,5.0,4.6953225
5474,4.0,4.68232
5475,4.0,4.6803617
5476,4.0,4.692876
5477,4.0,4.682433
5478,4.0,4.6930037
5479,4.0,4.661996
5480,4.0,4.6859317
5481,4.0,4.696448
5482,5.0,4.6787443
5483,4.0,4.6756945
5484,5.0,4.6925426
5485,5.0,4.686261
5486,4.0,4.691272
5487,4.0,4.687999
5488,5.0,4.687146
5489,4.0,4.6873446
5490,5.0,4.69355
5491,4.0,4.682444
5492,5.0,4.694327
5493,4.0,4.687119
5494,4.0,4.6848655
5495,4.0,4.695491
5496,4.0,4.6993685
5497,4.0,4.6510515
5498,4.0,4.697252
5499,4.0,4.691152
5500,5.0,4.69207
5501,4.0,4.6810875
5502,4.0,4.688363
5503,4.0,4.692026
5504,4.0,4.6876836
5505,4.0,4.692579
5506,5.0,4.6831074
5507,4.0,4.68457
5508,5.0,4.6936417
5509,4.0,4.68405
5510,5.0,4.680154
5511,5.0,4.687071
5512,5.0,4.692216
5513,4.0,4.688651
5514,4.0,4.6871777
5515,4.0,4.685447
5516,4.0,4.688941
5517,4.0,4.6890116
5518,4.0,4.677408
5519,4.0,4.685402
5520,4.0,4.692172
5521,4.0,4.691983
5522,4.0,4.6797104
5523,5.0,4.700926
5524,5.0,4.6521564
5525,4.0,4.6949267
5526,5.0,4.693392
5527,4.0,4.66061
5528,4.0,4.6826468
5529,4.0,4.69994
5530,4.0,4.6598854
5531,5.0,4.7045927
5532,4.0,4.692307
5533,5.0,4.647335
5534,4.0,4.695298
5535,4.0,4.6865664
5536,4.0,4.6888413
5537,4.0,4.666025
5538,5.0,4.659217
5539,4.0,4.701404
5540,5.0,4.6523604
5541,4.0,4.6766906
5542,4.0,4.69074
5543,4.0,4.687116
5544,4.0,4.655259
5545,4.0,4.698621
5546,4.0,4.6724625
5547,4.0,4.684856
5548,4.0,4.689555
5549,5.0,4.6880207
5550,4.0,4.6837244
5551,4.0,4.6931376
5552,4.0,4.686956
5553,5.0,4.695404
5554,5.0,4.6832647
5555,4.0,4.677997
5556,4.0,4.6959696
5557,4.0,4.6900935
5558,4.0,4.682756
5559,4.0,4.6945796
5560,4.0,4.6849904
5561,4.0,4.690963
5562,4.0,4.687302
5563,4.0,4.6906962
5564,5.0,4.6847425
5565,4.0,4.686353
5566,4.0,4.701721
5567,4.0,4.686107
5568,4.0,4.6815853
5569,4.0,4.692655
5570,4.0,4.6882124
5571,5.0,4.694166
5572,4.0,4.679256
5573,4.0,4.6911454
5574,4.0,4.6908627
5575,4.0,4.6890144
5576,5.0,4.6944237
5577,5.0,4.680193
5578,4.0,4.6929116
5579,4.0,4.68694
5580,4.0,4.6848593
5581,5.0,4.696328
5582,5.0,4.6829553
5583,4.0,4.6906285
5584,4.0,4.684773
5585,4.0,4.6856303
5586,4.0,4.7010164
5587,5.0,4.6707892
5588,4.0,4.6985183
5589,5.0,4.684801
5590,4.0,4.6660724
5591,4.0,6.442494
5592,4.0,4.2049403
5593,4.0,4.602784
5594,4.0,4.629352
5595,4.0,4.5513997
5596,4.0,4.5585275
5597,5.0,4.4965787
5598,4.0,4.537565
5599,4.0,4.511875
5600,5.0,4.5207644
5601,4.0,4.541489
5602,4.0,4.6115036
5603,4.0,4.6088443
5604,4.0,4.599913
5605,5.0,4.5725827
5606,5.0,4.605177
5607,5.0,4.586147
5608,4.0,4.613703
5609,4.0,4.581625
5610,5.0,4.612353
5611,4.0,4.5975614
5612,4.0,4.603294
5613,4.0,4.609951
5614,4.0,4.5877113
5615,4.0,4.605906
5616,5.0,4.6110477
5617,4.0,4.604492
5618,4.0,4.6137524
5619,4.0,4.603427
5620,5.0,4.6021376
5621,5.0,4.606513
5622,5.0,4.6249743
5623,4.0,4.6094127
5624,4.0,4.594765
5625,5.0,4.612239
5626,4.0,4.6216183
5627,4.0,4.592534
5628,5.0,4.6126175
5629,4.0,4.61899
5630,4.0,4.6069074
5631,4.0,4.6012645
5632,4.0,4.6144013
