,refrigerator_5_Trans_Init_Bi_gradTruth,refrigerator_5_Trans_Init_Bi_predicted
6012,233,145.71677
6013,229,145.89438
6014,231,145.72104
6015,231,145.76645
6016,229,145.81409
6017,230,145.72133
6018,230,145.73647
6019,229,145.91096
6020,231,145.55267
6021,231,145.97826
6022,228,145.62155
6023,228,145.73589
6024,231,145.80237
6025,231,145.77434
6026,228,145.7684
6027,229,145.80225
6028,232,145.98901
6029,233,145.45602
6030,229,146.35413
6031,230,145.26222
6032,232,146.28473
6033,228,145.74663
6034,230,145.43135
6035,232,146.21638
6036,229,145.66447
6037,231,145.6226
6038,230,145.95119
6039,230,145.67924
6040,231,145.95566
6041,231,145.82755
6042,228,145.88322
6043,230,145.79588
6044,228,145.53656
6045,231,145.85204
6046,229,145.95456
6047,230,145.3863
6048,228,146.22115
6049,232,145.46794
6050,230,146.12726
6051,229,145.29352
6052,233,145.95078
6053,228,145.70483
6054,231,145.73311
6055,231,145.8434
6056,228,145.64845
6057,231,146.02397
6058,230,145.59521
6059,229,145.84274
6060,231,145.80121
6061,229,145.49554
6062,229,145.98082
6063,232,145.62952
6064,229,145.92523
6065,231,145.68175
6066,230,145.76811
6067,233,145.92432
6068,229,145.60664
6069,230,145.81352
6070,232,145.74593
6071,228,145.85155
6072,231,145.63011
6073,231,145.92741
6074,228,145.73985
6075,231,145.67714
6076,229,145.96962
6077,229,145.70311
6078,230,145.74037
6079,228,145.72563
6080,231,145.78607
6081,231,145.91916
6082,229,145.75276
6083,231,145.74173
6084,231,145.87408
6085,228,145.56718
6086,232,145.83792
6087,231,145.7869
6088,231,145.7613
6089,228,145.86284
6090,229,145.93803
6091,232,145.57388
6092,229,146.47374
6093,230,145.0661
6094,228,145.97685
6095,230,145.90593
6096,232,145.7791
6097,229,145.57559
6098,230,146.04152
6099,230,145.50505
6100,228,146.16022
6101,230,145.64809
6102,230,145.96802
6103,228,145.76079
6104,231,145.59473
6105,230,146.05074
6106,231,145.76877
6107,230,145.63982
6108,228,145.90585
6109,232,145.88411
6110,229,145.84593
6111,229,145.92332
6112,232,145.42792
6113,228,146.19376
6114,230,145.69734
6115,229,145.68121
6116,230,145.69019
6117,231,145.94458
6118,228,145.6925
6119,231,145.87076
6120,230,145.6433
6121,228,145.92805
6122,231,145.70981
6123,227,145.8228
6124,231,145.8631
6125,229,145.74748
6126,228,145.76866
6127,232,145.7334
6128,230,145.82603
6129,230,145.92216
6130,232,145.70897
6131,228,145.83417
6132,230,145.81815
6133,231,145.77089
6134,232,145.78014
6135,230,145.8751
6136,229,145.82689
6137,230,145.74274
6138,231,145.98383
6139,230,145.5759
6140,232,145.99562
6141,228,145.79425
6142,230,145.75145
6143,231,145.81549
6144,228,145.84886
6145,231,145.6938
6146,230,145.90509
6147,228,145.87071
6148,231,145.56424
6149,230,145.81352
6150,227,145.9531
6151,231,145.80006
6152,230,145.70183
6153,228,146.05124
6154,230,145.73553
6155,228,146.26309
6156,231,145.02596
6157,232,146.44484
6158,228,145.9281
6159,229,145.27211
6160,229,145.74503
6161,231,146.49876
6162,229,145.34537
6163,229,145.62381
6164,232,146.27762
6165,228,145.71439
6166,230,145.87273
6167,231,145.42665
6168,228,145.8702
6169,231,146.08292
6170,229,145.93773
6171,229,145.6224
6172,231,145.87132
6173,229,145.88077
6174,230,145.51564
6175,231,146.227
6176,230,145.38394
6177,227,145.91048
6178,231,145.76453
6179,230,145.77142
6180,231,145.84995
6181,228,145.72705
6182,231,145.93515
6183,231,145.79579
6184,228,145.76555
6185,228,145.99954
6186,228,145.80307
6187,230,145.87125
6188,231,145.69066
6189,228,145.88148
6190,229,145.86578
6191,231,145.6788
6192,229,145.91649
6193,228,145.65031
6194,231,145.87106
6195,228,145.70314
6196,229,145.88791
6197,230,146.0224
6198,229,145.82593
6199,231,145.67366
6200,228,145.72594
6201,227,145.74126
6202,230,146.04422
6203,231,145.72008
6204,227,145.87561
6205,228,145.71541
6206,228,146.11194
6207,231,145.37135
6208,229,145.96956
6209,228,145.88356
6210,231,145.86995
6211,230,145.7704
6212,228,145.88432
6213,230,145.80959
6214,229,145.90828
6215,228,145.77411
6216,232,145.75888
6217,228,145.89018
6218,227,145.99878
6219,231,145.42076
6220,230,146.35124
6221,228,145.42523
6222,231,146.07138
6223,230,145.7472
6224,227,146.067
6225,232,145.34198
6226,230,145.97691
6227,232,145.89478
6228,228,145.72191
6229,228,145.85292
6230,231,145.70909
6231,228,146.27281
6232,227,145.48323
6233,230,145.7876
6234,229,146.00786
6235,227,145.91641
6236,231,145.56326
6237,229,146.01509
6238,229,145.94894
6239,231,145.51457
6240,230,146.0981
6241,227,145.45366
6242,230,145.88849
6243,231,145.66849
6244,227,146.06815
6245,230,145.7202
6246,229,145.83691
6247,232,145.6883
6248,230,145.88104
6249,229,145.80737
6250,228,145.75264
6251,231,145.89156
6252,229,145.74356
6253,231,145.83163
6254,228,145.81966
6255,229,145.60406
6256,230,145.93605
6257,231,145.7954
6258,228,145.81764
6259,231,145.66545
6260,230,145.94887
6261,228,145.7429
6262,229,145.87521
6263,232,145.72911
6264,227,145.82697
6265,231,145.77356
6266,230,145.7517
6267,227,145.89105
6268,231,145.75679
6269,230,145.7551
6270,227,146.0072
6271,230,145.75557
6272,231,145.75731
6273,228,145.70605
6274,228,145.97629
6275,227,145.64369
6276,231,145.87935
6277,230,145.78477
6278,229,145.74583
6279,228,145.89046
6280,230,145.74811
6281,228,146.23734
6282,230,145.45662
6283,230,146.17502
6284,228,145.6777
6285,230,145.59251
6286,231,146.06136
6287,227,145.85004
6288,230,145.4452
6289,231,145.90034
6290,227,146.23228
6291,229,145.5479
6292,231,145.52992
6293,228,146.23563
6294,228,145.68217
6295,229,145.55072
6296,229,145.8856
6297,230,145.8326
6298,227,145.80328
6299,229,146.33675
6300,228,145.38498
6301,227,145.72105
6302,231,145.75882
6303,228,145.96516
6304,227,145.68031
6305,230,145.65779
6306,227,145.86157
6307,227,145.66154
6308,231,145.91595
6309,227,145.71577
6310,229,145.82057
6311,230,145.70857
6312,227,145.70868
6313,231,145.728
6314,229,145.92383
6315,227,145.71124
6316,231,145.79803
6317,228,145.82219
6318,227,145.7472
6319,231,145.72572
6320,227,145.60674
6321,231,145.91629
6322,228,145.82599
6323,227,145.66072
6324,231,145.8324
6325,227,145.68887
6326,228,145.72571
6327,231,145.71976
6328,228,145.81061
6329,231,145.79213
6330,227,145.7241
6331,228,145.8167
6332,230,145.72897
6333,226,145.84274
6334,229,145.7327
6335,229,145.66922
6336,226,145.83841
6337,230,145.7197
6338,228,145.85484
6339,230,145.80132
6340,227,145.64082
6341,227,145.6991
6342,230,146.01701
6343,230,145.682
6344,227,145.75194
6345,227,146.15656
6346,228,145.88136
6347,231,145.39464
6348,227,145.77681
6349,228,146.12161
6350,230,145.16745
6351,227,145.93661
6352,229,146.20825
6353,229,145.66193
6354,226,145.28404
6355,230,146.1489
6356,228,145.9154
6357,228,145.42604
6358,230,145.8201
6359,227,146.07687
6360,230,145.45525
6361,229,145.86206
6362,227,146.19067
6363,230,145.74847
6364,229,145.62479
6365,230,145.89128
6366,226,146.00543
6367,229,145.689
6368,229,145.45555
6369,227,145.75925
6370,230,145.8724
6371,228,145.6528
6372,227,145.94843
6373,231,145.68855
6374,228,145.80995
6375,230,145.84416
6376,229,145.62683
6377,227,145.84996
6378,229,145.64157
6379,229,145.83316
6380,228,145.8004
6381,230,145.76385
6382,228,145.84573
6383,227,145.54749
6384,230,145.8817
6385,230,145.77905
6386,229,145.8257
6387,226,145.82837
6388,230,145.78464
6389,229,145.83427
6390,227,145.67062
6391,228,145.64258
6392,228,145.7386
6393,230,145.88522
6394,227,145.85312
6395,228,145.66954
6396,230,145.78198
6397,228,145.78462
6398,227,145.84752
6399,229,145.45642
6400,227,146.1031
6401,229,145.51964
6402,230,145.71597
6403,226,145.92497
6404,229,145.67729
6405,228,145.71632
6406,230,145.7987
6407,228,145.62822
6408,226,146.22414
6409,229,145.23816
6410,227,145.86697
6411,228,145.92621
6412,226,146.04568
6413,230,145.4099
6414,227,145.85449
6415,228,146.0936
6416,229,145.40836
6417,228,146.12865
6418,227,145.20557
6419,229,146.06335
6420,228,145.53745
6421,228,146.34666
6422,230,145.18416
6423,228,145.98616
6424,230,146.1076
6425,227,145.27504
6426,229,146.12703
6427,229,145.53523
6428,226,145.68079
6429,229,145.83131
6430,228,145.89307
6431,229,145.48045
6432,227,145.72902
6433,227,145.9625
6434,230,145.67433
6435,227,145.73846
6436,229,145.76198
6437,230,145.89647
6438,226,145.56801
6439,229,145.78554
6440,226,145.83311
6441,229,145.70319
6442,228,145.81764
6443,226,145.57709
6444,230,145.9719
6445,227,145.6372
6446,228,145.83513
6447,230,145.71628
6448,225,145.82774
6449,229,145.67757
6450,226,145.74277
6451,229,145.82602
6452,228,145.80571
6453,225,145.74991
6454,229,145.67998
6455,226,145.78323
6456,230,145.81053
6457,227,145.73782
6458,227,145.82506
6459,230,145.57938
6460,227,146.06764
6461,228,145.58765
6462,229,145.86539
6463,227,145.67969
6464,229,145.80795
6465,227,145.71445
6466,226,145.48491
6467,227,145.84435
6468,229,145.64835
6469,230,145.94926
6470,229,145.69496
6471,226,146.17732
6472,228,145.34297
6473,228,145.80202
6474,226,146.02417
6475,230,145.43935
6476,229,145.70566
6477,228,146.09308
6478,227,145.56952
6479,228,145.62144
6480,230,146.1763
6481,226,145.68106
6482,230,145.54338
6483,228,145.75014
6484,227,146.18106
6485,229,145.22433
6486,227,145.70647
6487,230,146.2769
6488,226,145.73618
6489,228,145.10434
6490,229,146.06604
6491,226,146.18222
6492,227,145.33582
6493,227,145.64452
6494,226,145.7675
6495,228,145.81563
6496,229,145.56038
6497,225,145.78413
6498,227,145.68076
6499,228,145.87735
6500,229,145.5441
6501,226,145.88657
6502,226,145.5589
6503,229,145.79391
6504,229,146.02032
6505,227,145.4957
6506,228,145.71735
6507,230,145.67769
6508,227,145.80331
6509,229,145.87592
6510,229,145.75098
6511,225,145.79155
6512,229,145.67744
6513,227,145.70914
6514,227,145.80182
6515,230,145.77623
6516,226,145.67596
6517,229,145.75237
6518,226,145.72949
6519,228,145.84093
6520,228,145.73804
6521,229,145.76036
6522,228,145.74097
6523,226,145.85602
6524,229,145.8278
6525,228,145.63518
6526,226,145.88652
6527,230,145.544
6528,227,145.80228
6529,227,145.79259
6530,230,145.70438
6531,226,145.67502
6532,229,146.01631
6533,226,145.61438
6534,228,145.59964
6535,228,145.8967
6536,226,146.27531
6537,229,145.33476
6538,226,145.6637
6539,226,145.9866
6540,230,145.50995
6541,227,145.9542
6542,229,145.64668
6543,226,146.01129
6544,227,145.33098
6545,230,146.11584
6546,226,145.83167
6547,228,145.71143
6548,227,145.44801
6549,228,146.204
6550,228,145.75468
6551,225,145.7356
6552,229,145.56023
6553,227,145.88878
6554,226,145.82242
6555,228,145.80159
6556,226,145.44815
6557,227,145.74927
6558,229,145.75061
6559,229,145.78027
6560,226,145.68604
6561,226,145.98546
6562,227,145.70084
6563,230,145.59305
6564,228,145.8072
6565,225,145.85304
6566,229,145.58249
6567,228,145.74382
6568,229,145.74211
6569,226,145.8329
6570,227,145.59476
6571,229,145.68597
6572,226,145.85056
6573,227,145.76263
6574,229,145.70544
6575,226,145.73363
6576,229,145.72792
6577,229,145.86964
6578,226,145.74959
6579,227,145.65501
6580,226,145.70215
6581,228,145.76402
6582,229,145.68738
6583,225,145.74112
6584,228,145.80017
6585,229,145.84326
6586,225,145.50096
6587,226,145.85092
6588,228,145.7138
6589,229,145.79503
6590,226,145.76627
6591,226,145.77556
6592,228,145.67401
6593,226,145.57465
6594,228,145.86302
6595,229,145.96323
6596,227,145.6237
6597,229,145.64104
6598,227,146.11456
6599,228,145.92352
6600,229,145.34508
6601,226,145.73868
6602,228,146.15955
6603,228,145.05118
6604,225,145.88336
6605,227,145.98486
6606,227,145.47252
6607,229,145.7817
6608,226,145.80345
6609,225,145.9844
6610,228,145.31726
6611,227,146.22844
6612,225,145.69144
6613,227,145.46126
6614,226,145.87074
6615,229,145.654
6616,226,146.15555
6617,225,145.26192
6618,229,145.8725
6619,226,145.58722
6620,227,145.87184
6621,229,145.80185
6622,225,145.6794
6623,227,145.78954
6624,228,145.60625
6625,226,145.82323
6626,227,145.82834
6627,226,145.54776
6628,226,145.80476
6629,228,145.86356
6630,228,145.73077
6631,226,145.6504
6632,226,145.72867
6633,228,145.85939
6634,228,145.86972
6635,225,145.5056
6636,228,145.73286
6637,228,145.80217
6638,225,145.84425
6639,227,145.70375
6640,229,145.58197
6641,225,145.82552
6642,228,145.84084
6643,229,145.74821
6644,226,145.64168
6645,228,145.87827
6646,228,145.63629
6647,226,145.89465
6648,228,145.71667
6649,228,145.63174
6650,226,145.82372
6651,228,145.75879
6652,227,145.70184
6653,229,145.87949
6654,226,145.65479
6655,226,145.61803
6656,229,145.76994
6657,226,145.8636
6658,226,145.71928
6659,225,145.69286
6660,226,145.7375
6661,227,146.30806
6662,229,145.41579
6663,226,145.66788
6664,227,146.08719
6665,229,145.34987
6666,226,145.86172
6667,227,146.28004
6668,229,145.67966
6669,226,145.1061
6670,226,145.89046
6671,229,146.22447
6672,229,145.1258
6673,227,145.84229
6674,225,146.16681
6675,226,145.57938
6676,229,145.54878
6677,225,145.94188
6678,227,145.85873
6679,226,145.6752
6680,226,145.86002
6681,229,145.66801
6682,226,145.89603
6683,228,145.48834
6684,229,145.67902
6685,226,145.84
6686,226,145.77403
6687,229,145.63666
6688,226,145.67456
6689,225,145.88043
6690,228,145.6942
6691,225,145.666
6692,229,145.807
6693,227,145.71436
6694,225,145.78671
6695,229,145.73856
6696,228,145.79738
6697,226,145.80156
6698,229,145.62059
6699,224,145.69276
6700,227,145.86026
6701,229,145.68765
6702,225,145.85915
6703,227,145.56703
6704,225,145.67355
6705,228,145.97665
6706,226,145.71292
6707,226,145.60991
6708,229,145.73935
6709,226,145.83998
6710,226,145.77812
6711,229,145.6091
6712,228,145.74934
6713,227,145.88812
6714,229,145.73099
6715,226,145.74979
6716,225,145.532
6717,227,145.8601
6718,225,145.94359
6719,228,145.46
6720,227,145.62961
6721,225,145.83461
6722,225,146.01093
6723,229,146.16415
6724,228,145.04178
6725,229,146.16083
6726,225,145.65315
6727,226,145.43968
6728,229,145.99332
6729,226,145.92578
6730,225,145.54518
6731,227,145.63913
6732,228,145.85384
6733,225,145.88045
6734,228,145.3431
6735,227,146.00137
6736,225,145.76187
6737,227,145.46619
6738,226,146.16295
6739,225,145.80588
6740,229,145.486
6741,226,145.92632
6742,226,145.38226
6743,228,145.9951
6744,226,145.52592
6745,228,145.83025
6746,226,145.7994
6747,227,145.53824
6748,229,145.87593
6749,225,145.8694
6750,226,145.39667
6751,227,145.9458
6752,226,145.53256
6753,227,145.6911
6754,228,146.17078
6755,225,145.38828
6756,226,145.57188
6757,229,145.72229
6758,226,145.66573
6759,227,145.72989
6760,229,145.691
6761,226,145.6635
6762,226,145.71703
6763,229,145.65343
6764,228,145.66924
6765,228,145.70947
6766,225,145.71574
6767,227,145.7367
6768,228,145.56985
6769,228,145.78787
6770,224,145.68512
6771,229,145.7977
6772,226,145.5895
6773,227,145.75722
6774,229,145.76645
6775,226,145.54169
6776,227,145.773
6777,229,145.71284
6778,226,145.64668
6779,225,145.78
6780,229,145.54767
6781,226,145.7878
6782,225,145.54068
6783,228,145.76912
6784,226,145.69867
6785,228,145.70476
6786,228,146.10896
6787,225,145.22017
6788,227,145.83887
6789,229,145.78496
6790,226,145.53915
6791,229,145.80952
6792,225,145.62909
6793,227,145.5311
6794,229,146.0001
6795,227,145.4991
6796,225,146.03987
6797,229,145.08698
6798,226,146.00488
6799,224,145.8857
6800,229,145.71689
6801,225,145.19156
6802,228,146.33505
6803,228,145.31422
6804,225,145.73172
6805,226,145.84013
6806,228,145.53903
6807,225,145.69067
6808,226,145.40874
6809,228,145.77795
6810,227,145.73784
6811,229,145.35333
6812,226,145.7761
6813,226,145.77408
6814,229,145.46515
6815,227,145.73898
6816,225,145.8111
6817,227,145.63777
6818,224,145.5946
6819,227,145.9472
6820,228,145.23424
6821,224,145.72098
6822,227,145.78685
6823,228,145.58916
6824,226,145.68002
6825,227,145.68066
6826,229,145.55142
6827,226,145.77357
6828,225,145.66861
6829,228,145.509
6830,226,145.88715
6831,229,145.45259
6832,226,145.791
6833,227,145.70882
6834,224,145.81635
6835,226,145.64107
6836,227,145.86052
6837,229,145.53569
6838,226,145.86807
6839,225,145.57413
6840,228,145.7736
6841,227,145.7499
6842,225,145.76608
6843,226,145.68893
6844,227,145.78487
6845,225,145.6055
6846,227,145.68196
6847,228,145.84138
6848,226,145.79906
6849,225,145.52682
6850,228,145.75664
6851,226,146.2368
6852,225,145.006
6853,228,145.92557
6854,227,145.89095
6855,229,145.92049
6856,226,145.2043
6857,226,146.00325
6858,228,146.1251
6859,227,144.92618
6860,224,145.88898
6861,226,146.20523
6862,228,145.48389
6863,226,145.47966
6864,226,145.98903
6865,228,145.87761
6866,226,145.68857
6867,224,145.47133
6868,228,146.10349
6869,227,145.4226
6870,225,145.81029
6871,227,145.58688
6872,228,145.70653
6873,226,145.74655
6874,227,145.70523
6875,224,145.75468
6876,227,145.651
6877,229,145.69846
6878,225,145.79204
6879,226,145.78636
6880,225,145.70857
6881,227,145.6779
6882,225,145.67871
6883,227,145.77342
6884,228,145.7865
6885,224,145.69429
6886,227,145.67973
6887,229,145.53185
6888,225,145.94176
6889,225,145.80952
6890,229,145.59125
6891,227,145.75133
6892,225,145.84164
6893,227,145.72298
6894,227,145.54726
6895,225,145.84659
6896,226,145.6858
6897,227,145.77985
6898,224,145.59155
6899,226,145.78806
6900,227,145.83113
6901,228,145.6685
6902,229,145.86348
6903,226,145.6362
6904,224,145.69232
6905,227,145.72682
6906,228,145.74428
6907,225,145.59608
6908,226,145.79008
6909,229,145.82402
6910,227,145.77873
6911,225,145.62546
6912,229,145.90749
6913,226,146.02322
6914,225,145.89812
6915,226,145.12953
6916,227,145.82582
6917,225,146.04121
6918,224,145.24367
6919,227,145.87823
6920,227,146.16704
6921,224,145.70073
6922,225,145.34148
6923,225,146.1332
6924,228,145.5681
6925,227,145.67882
6926,225,146.25514
6927,226,145.54588
6928,226,145.2703
6929,225,145.91277
6930,226,146.1944
6931,228,145.03145
6932,227,145.87706
6933,225,145.95992
6934,227,145.62604
6935,228,145.50859
6936,225,145.81462
6937,226,145.92871
6938,228,145.57816
6939,226,145.75546
6940,221,145.71376
6941,225,145.71399
6942,225,145.67278
6943,228,145.6187
6944,229,145.91595
6945,226,145.63211
6946,225,145.88805
6947,225,145.72101
6948,224,145.69966
6949,226,145.54855
6950,229,145.78789
6951,226,145.83351
6952,227,145.8349
6953,229,145.70135
6954,226,145.58983
6955,224,145.65608
6956,227,145.85114
6957,227,145.77902
6958,224,145.64775
6959,228,145.5445
6960,226,145.81865
6961,224,145.90259
6962,227,145.52115
6963,227,146.40068
6964,228,145.87231
6965,227,145.39769
6966,225,145.55112
6967,226,145.86084
6968,224,145.77307
6969,228,145.96208
6970,227,145.56914
6971,224,145.8396
6972,226,145.68773
6973,228,145.85027
